User_ID,Female,Age,Location,Verification,Heterosexual,Homosexual,bicurious,bisexual,Dominant,Submisive,Switch,Men,Men_and_Women,Nobody,Nobody_but_maybe,Women,Points_Rank,Last_login,Member_since_year,Member_since_month,Member_since_day,Number_of_Comments_in_public_forum,Time_spent_chating_H:M,Number_of_advertisments_posted,Number_of_offline_meetings_attended,Number of Friends,Profile_pictures,Friends_ID_list,Risk
25317,False,26.2,A,False,1,0,0,0,0,0,1,0,0,1,0,0,0,1155,2014,3,1,0,0,0,0,1,0,nan,
25318,False,33.3,A,False,0,0,1,0,1,0,0,0,0,1,0,0,0,1155,2014,3,1,0,0,0,0,1,0,nan,
2532,False,44.5,S,False,0,0,0,1,0,1,0,0,0,1,0,0,0,2237,2011,3,15,0,0,0,0,1,0,nan,
25320,False,39.0,G,False,0,0,1,0,0,1,0,0,0,1,0,0,0,301,2014,3,1,0,0,0,0,1,0,nan,
25321,False,40.9,A,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1153,2014,3,1,0,95,0,0,1,0,nan,
25322,False,22.9,A,False,1,0,0,0,1,0,0,0,0,0,0,1,0,759,2014,3,1,0,4,0,0,1,0,26332,
25323,False,25.7,K,False,0,0,0,1,0,0,1,0,0,1,0,0,0,1152,2014,3,1,0,0,0,0,1,0,nan,
25324,False,33.5,H,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1069,2014,3,1,0,0,0,0,1,0,nan,
25326,False,31.9,A,False,1,0,0,0,1,0,0,0,0,0,0,1,0,1155,2014,3,1,0,0,0,0,1,0,nan,
25327,False,34.9,A,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1132,2014,3,1,0,0,0,0,1,0,nan,
25328,True,29.8,A,False,0,0,0,1,0,1,0,0,0,1,0,0,0,9,2014,3,1,0,0,0,0,1,0,nan,
25329,True,21.7,E,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1155,2014,3,1,0,0,0,0,1,0,nan,
2533,False,39.5,S,False,1,0,0,0,1,0,0,0,0,1,0,0,20,2129,2011,3,15,0,0,0,0,1,1,nan,
25333,True,47.4,S,False,1,0,0,0,0,1,0,0,0,0,1,0,67,52,2014,3,1,6,26,0,0,1,0,29532,
25334,True,25.2,A,False,1,0,0,0,0,1,0,1,0,0,0,0,0,1122,2014,3,1,0,0,0,0,1,0,nan,
25335,False,45.8,A,False,0,1,0,0,0,1,0,0,0,1,0,0,0,757,2014,3,1,0,0,0,0,1,0,nan,
25336,True,50.7,H,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1155,2014,3,1,0,0,0,0,1,0,nan,
25337,False,49.0,G,False,1,0,0,0,1,0,0,0,0,1,0,0,15,944,2014,3,1,0,54,0,0,1,0,nan,
25338,False,46.1,A,False,1,0,0,0,0,0,1,0,0,1,0,0,0,1153,2014,3,2,0,0,0,0,1,0,nan,
2534,False,53.7,A,False,0,0,0,1,0,0,1,0,0,1,0,0,0,2237,2011,3,15,0,0,0,0,1,0,nan,
25341,False,48.4,B,False,0,0,0,1,0,0,1,1,0,0,0,0,25,104,2014,3,2,0,0,0,0,1,11,nan,
25344,False,38.3,A,False,1,0,0,0,1,0,0,0,0,0,0,0,6,264,2014,3,2,3,0,0,1,1,1,nan,
25345,True,29.7,L,False,0,0,0,1,0,1,0,0,0,1,0,0,0,1154,2014,3,2,0,0,0,0,1,0,nan,
25347,False,38.2,A,False,1,0,0,0,0,1,0,0,0,1,0,0,15,10,2014,3,2,0,0,0,0,1,0,nan,
25348,True,28.9,L,False,0,0,1,0,0,1,0,0,0,0,0,1,0,1136,2014,3,2,0,0,0,0,1,0,nan,
25349,True,29.0,A,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1154,2014,3,2,0,0,0,0,1,0,nan,
2535,False,42.5,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,2237,2011,3,15,0,0,0,0,1,0,nan,
25350,False,31.8,G,False,1,0,0,0,1,0,0,0,0,1,0,0,15,1092,2014,3,3,0,0,0,0,1,0,nan,
25351,True,27.2,A,False,0,0,1,0,1,0,0,0,0,1,0,0,0,1153,2014,3,3,0,0,0,0,1,0,nan,
25353,True,46.3,A,False,0,0,0,1,0,1,0,0,1,0,0,0,17,11,2014,3,3,3,187,2,0,1,0,nan,
25357,False,25.8,B,False,1,0,0,0,0,0,1,0,0,1,0,0,0,802,2014,3,3,0,0,0,0,1,0,nan,
2536,True,50.2,B,False,1,0,0,0,0,1,0,0,0,1,0,0,0,2182,2011,3,16,0,0,0,0,1,0,nan,
25363,False,42.1,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1153,2014,3,3,0,0,0,0,1,0,nan,
25364,False,63.3,M,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1109,2014,3,3,0,0,0,0,1,0,nan,
25366,False,37.8,C,False,1,0,0,0,1,0,0,0,0,0,0,1,0,1133,2014,3,4,0,0,1,0,1,0,nan,
25367,False,36.5,B,False,1,0,0,0,1,0,0,0,0,1,0,0,-100,971,2014,3,4,0,0,0,0,1,0,nan,
25368,False,50.9,A,False,0,0,1,0,0,0,1,0,0,1,0,0,65,984,2014,3,4,1,30,0,0,1,0,nan,
25369,False,34.9,O,False,0,0,1,0,0,1,0,0,0,0,0,1,0,81,2014,3,4,0,208,0,0,1,0,nan,
2537,True,36.4,H,False,0,0,0,1,0,0,1,0,0,1,0,0,0,2236,2011,3,16,0,0,0,0,1,0,nan,
25372,False,50.7,L,False,1,0,0,0,1,0,0,0,0,1,0,0,0,13,2014,3,4,0,0,0,1,1,0,6429,
25374,False,50.9,E,False,0,0,1,0,0,1,0,0,0,1,0,0,15,1059,2014,3,4,0,16,2,0,1,0,nan,
25375,True,23.8,L,False,1,0,0,0,0,1,0,0,0,1,0,0,0,990,2014,3,4,0,0,0,0,1,0,nan,
25378,False,33.0,F,False,1,0,0,0,0,1,0,0,0,1,0,0,30,435,2014,3,4,0,0,0,0,1,0,nan,
2538,False,41.7,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,2236,2011,3,16,0,0,0,0,1,0,nan,
25380,False,56.4,O,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1152,2014,3,4,0,0,0,0,1,0,nan,
25381,False,32.1,A,False,0,0,0,1,0,1,0,1,0,0,0,0,15,43,2014,3,4,0,0,0,0,1,0,nan,
25382,False,21.1,K,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1152,2014,3,4,0,0,0,0,1,0,nan,
25383,True,36.0,O,False,1,0,0,0,0,1,0,0,0,1,0,0,0,889,2014,3,4,0,0,0,0,1,0,nan,
25384,True,41.5,C,False,0,0,0,1,0,1,0,0,0,1,0,0,15,1146,2014,3,4,0,0,0,0,1,0,nan,
25385,True,31.8,A,False,0,0,0,1,1,0,0,0,0,0,1,0,0,1120,2014,3,4,0,0,0,0,1,0,nan,
25386,False,36.6,A,False,1,0,0,0,0,1,0,0,0,0,0,1,15,27,2014,3,4,0,0,1,0,1,0,nan,
25388,True,52.4,A,False,1,0,0,0,0,1,0,0,0,1,0,0,98,16,2014,3,5,65,405,0,0,3,0,"15921,34402,11463",
2539,False,41.7,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,2236,2011,3,16,0,0,0,0,1,0,nan,
25390,False,35.2,A,False,1,0,0,0,1,0,0,0,0,0,0,1,15,47,2014,3,5,0,0,0,0,1,0,nan,
25391,True,36.3,G,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1151,2014,3,5,0,0,0,0,1,0,nan,
25392,False,26.8,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1151,2014,3,5,0,0,0,0,1,0,nan,
25393,False,36.8,A,False,1,0,0,0,0,1,0,0,1,0,0,0,0,766,2014,3,5,0,0,1,0,1,0,nan,
25394,False,39.1,G,False,1,0,0,0,0,1,0,0,0,1,0,0,0,84,2014,3,5,0,0,0,0,1,3,nan,
25395,False,47.9,A,False,1,0,0,0,1,0,0,0,0,0,0,1,0,1139,2014,3,5,0,0,1,0,1,0,nan,
25397,True,21.9,C,False,1,0,0,0,0,0,1,0,0,1,0,0,0,1026,2014,3,5,0,0,0,0,1,0,nan,
25399,False,43.2,A,False,0,0,0,1,1,0,0,0,0,1,0,0,0,639,2014,3,5,0,0,1,0,2,1,"25035,10502",
254,False,45.8,B,False,1,0,0,0,1,0,0,0,0,0,0,1,0,1,2009,12,9,0,8,0,0,1,0,nan,
2540,False,50.0,L,False,1,0,0,0,0,1,0,0,0,1,0,0,30,10,2011,3,16,0,788,1,0,1,0,7674,
25400,False,37.8,K,False,1,0,0,0,0,1,0,0,0,0,0,1,15,986,2014,3,5,0,0,0,0,1,0,nan,
25403,False,26.5,B,False,1,0,0,0,0,0,1,0,0,1,0,0,0,1150,2014,3,5,0,0,0,0,1,0,nan,
25406,False,26.2,A,False,1,0,0,0,0,0,1,0,0,0,0,1,15,619,2014,3,6,0,0,1,0,1,0,nan,
25407,False,41.9,B,False,1,0,0,0,1,0,0,0,0,0,0,1,0,775,2014,3,6,0,0,0,0,1,0,nan,
25408,True,58.3,B,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1136,2014,3,6,0,0,0,0,1,0,nan,
25409,False,41.3,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1135,2014,3,6,0,0,0,0,1,0,nan,
2541,False,28.5,B,False,1,0,0,0,1,0,0,0,0,1,0,0,0,2235,2011,3,16,0,0,0,0,1,0,nan,
25410,True,24.0,B,False,0,1,0,0,0,1,0,0,0,1,0,0,0,1150,2014,3,6,0,0,0,0,1,0,nan,
25415,False,53.7,C,False,0,1,0,0,1,0,0,0,0,1,0,0,0,1057,2014,3,6,0,0,0,0,1,0,nan,
25416,True,26.2,G,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1108,2014,3,6,0,0,0,0,1,0,nan,
25417,False,34.9,B,False,1,0,0,0,0,0,1,0,0,0,0,1,0,3,2014,3,6,0,598,1,0,3,0,"30360,31717,34480",
25418,False,28.2,H,False,0,0,0,1,1,0,0,0,0,1,0,0,0,1149,2014,3,6,0,8,0,0,1,0,nan,
25419,False,56.1,B,False,1,0,0,0,0,0,1,0,0,0,0,1,0,8,2014,3,7,0,1,0,0,1,0,nan,
25422,False,37.3,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1149,2014,3,7,0,0,0,0,1,0,nan,
25423,False,32.4,H,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1136,2014,3,7,0,0,1,0,1,0,nan,
25424,False,51.3,C,False,1,0,0,0,1,0,0,0,1,0,0,0,190,136,2014,3,7,0,64,1,0,1,41,nan,
25425,False,42.1,G,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1079,2014,3,7,0,4,0,0,1,0,nan,
25429,False,37.3,N,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1149,2014,3,7,0,0,0,0,1,0,nan,
2543,False,35.3,J,False,1,0,0,0,0,1,0,0,0,1,0,0,15,11,2011,3,17,0,0,0,0,1,0,15714,
25430,True,23.1,J,False,1,0,0,0,0,0,1,0,0,1,0,0,1,1061,2014,3,7,1,0,0,0,1,0,nan,
25431,False,23.7,A,False,0,0,0,1,1,0,0,0,1,0,0,0,115,69,2014,3,7,102,2219,0,0,1,0,nan,
25434,False,29.3,H,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1149,2014,3,7,0,0,0,0,1,0,nan,
25435,True,27.2,F,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1092,2014,3,7,0,1,0,0,1,0,nan,
25436,False,24.7,A,False,1,0,0,0,0,0,1,0,0,0,1,0,30,10,2014,3,7,0,55,0,0,1,0,nan,
25439,False,38.3,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1117,2014,3,8,0,0,0,0,1,0,nan,
2544,False,38.9,A,False,1,0,0,0,0,0,1,0,0,1,0,0,0,2225,2011,3,17,0,0,0,0,1,0,nan,
25442,True,49.9,A,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1148,2014,3,8,0,0,0,0,1,0,nan,
25443,True,49.9,A,False,1,0,0,0,0,1,0,0,0,1,0,0,1,71,2014,3,8,1,0,2,0,1,0,nan,
25444,False,48.6,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,6,2014,3,8,0,0,0,0,1,0,nan,
25445,False,51.3,B,False,1,0,0,0,0,0,1,0,0,0,1,0,15,12,2014,3,8,0,23,0,0,1,0,nan,
25446,False,34.3,A,False,1,0,0,0,0,0,1,0,0,1,0,0,0,1054,2014,3,8,0,0,0,0,1,0,nan,
25447,False,37.6,N,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1137,2014,3,8,0,0,0,0,1,0,nan,
25449,True,24.8,A,False,1,0,0,0,0,1,0,1,0,0,0,0,15,1021,2014,3,8,0,0,0,0,1,0,nan,
25450,False,43.7,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,106,2014,3,9,0,0,0,0,1,0,nan,
25451,True,29.1,L,True,0,0,0,1,1,0,0,0,0,0,0,1,165,833,2014,3,9,0,80,1,0,1,0,nan,
25453,True,35.1,A,False,0,0,1,0,0,1,0,0,0,1,0,0,15,1139,2014,3,9,0,0,0,0,1,0,nan,
25454,True,24.7,B,False,0,0,0,1,0,1,0,0,0,1,0,0,0,1147,2014,3,9,0,0,0,0,1,0,nan,
25455,False,35.3,H,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1132,2014,3,9,0,0,0,0,1,0,nan,
25457,False,41.0,J,True,1,0,0,0,1,0,0,0,0,0,0,1,105,1,2014,3,9,0,20,0,0,1,9,46647,
25457,False,41.0,J,True,1,0,0,0,1,0,0,0,0,0,0,1,105,1,2014,3,9,0,20,0,0,1,9,46647,
25458,False,28.6,A,False,0,0,0,1,0,0,1,0,1,0,0,0,0,6,2014,3,9,0,0,4,0,2,0,"23250,13686",
2546,False,31.5,B,False,1,0,0,0,0,0,1,0,1,0,0,0,0,10,2011,3,17,0,25,0,0,1,0,5100,
25460,True,34.5,A,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1128,2014,3,9,0,0,0,0,1,0,nan,
25462,False,24.8,A,False,1,0,0,0,0,1,0,0,0,0,0,1,0,61,2014,3,9,0,0,0,0,1,0,nan,
25467,False,46.5,D,False,1,0,0,0,0,1,0,0,0,1,0,0,15,13,2014,3,9,0,0,0,0,1,0,nan,
25468,False,29.0,C,False,0,0,1,0,0,1,0,0,1,0,0,0,15,1147,2014,3,9,0,10,0,0,1,0,nan,
25469,True,46.9,B,False,0,0,1,0,1,0,0,0,0,1,0,0,0,1146,2014,3,9,0,0,0,0,1,0,nan,
2547,False,43.3,F,False,1,0,0,0,0,1,0,0,0,0,0,1,0,6,2011,3,17,0,0,0,0,1,0,nan,
25470,False,23.9,M,False,1,0,0,0,0,0,1,0,0,1,0,0,0,1146,2014,3,10,0,0,0,0,1,0,nan,
25471,False,45.8,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1137,2014,3,10,0,2,1,0,1,0,nan,
25473,False,25.4,O,False,0,0,1,0,0,0,1,0,0,1,0,0,30,374,2014,3,10,0,0,0,5,2,0,"18996,8587",
25474,False,34.3,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1146,2014,3,10,0,0,0,0,1,0,nan,
25477,False,32.3,A,False,1,0,0,0,0,0,1,0,0,0,0,1,15,3,2014,3,10,0,0,1,0,1,0,nan,
25478,False,28.1,J,False,0,0,1,0,0,0,1,0,0,1,0,0,0,993,2013,6,10,0,0,0,0,1,0,nan,
2548,True,44.9,L,False,1,0,0,0,0,1,0,0,0,1,0,0,15,20,2011,3,17,0,24,0,0,1,0,nan,
25480,False,32.5,C,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1146,2014,3,10,0,0,0,0,1,0,nan,
25481,False,40.7,C,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2014,3,10,0,740,0,0,1,0,19807,
25482,True,36.9,A,False,1,0,0,0,0,0,1,0,0,1,0,0,0,984,2014,3,10,0,0,0,0,1,0,nan,
25483,True,24.0,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1116,2014,3,10,0,0,1,0,1,0,nan,
25484,False,38.0,A,False,1,0,0,0,1,0,0,0,0,0,0,1,0,122,2014,3,11,0,0,1,0,1,0,nan,
25487,False,52.3,L,False,1,0,0,0,1,0,0,0,0,1,0,0,0,809,2014,3,11,0,0,0,0,1,0,nan,
25488,False,31.8,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1145,2014,3,11,0,0,0,0,1,0,nan,
2549,False,39.1,A,False,1,0,0,0,0,0,1,0,0,1,0,0,0,2004,2011,3,17,0,0,0,0,1,0,nan,
25491,False,37.3,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1145,2014,3,11,0,0,0,0,1,0,nan,
25493,True,27.2,G,False,0,0,1,0,0,1,0,0,0,1,0,0,0,1145,2014,3,11,0,1,0,0,1,0,nan,
25499,True,23.9,A,False,1,0,0,0,0,1,0,0,0,0,1,0,0,906,2014,3,11,0,0,0,0,1,0,nan,
255,False,33.1,G,False,0,0,0,1,0,1,0,0,1,0,0,0,15,112,2009,12,10,0,27,0,0,1,0,nan,
2550,False,42.6,B,False,1,0,0,0,0,1,0,0,0,0,0,1,15,403,2011,3,18,0,0,0,0,1,0,nan,
25500,False,54.4,C,False,0,0,0,1,1,0,0,0,0,1,0,0,0,1065,2014,3,12,0,0,0,0,1,0,nan,
25501,False,23.1,B,False,1,0,0,0,1,0,0,0,0,1,0,0,0,919,2014,3,12,0,0,0,0,1,0,nan,
25503,False,59.0,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1099,2014,3,12,0,0,0,0,1,0,nan,
25504,False,47.3,G,False,1,0,0,0,0,0,1,0,0,1,0,0,0,1144,2014,3,12,0,0,0,0,1,0,nan,
25505,False,23.9,C,False,1,0,0,0,0,0,1,0,0,0,1,0,24,562,2014,3,12,5,2714,0,0,3,0,"19878,7636,35460",
25506,False,35.1,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,599,2014,3,12,0,0,1,0,1,0,nan,
25507,False,42.9,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1144,2014,3,12,0,0,0,0,1,0,nan,
2551,False,61.7,F,False,1,0,0,0,0,0,1,0,0,1,0,0,0,2072,2011,3,18,0,0,1,0,1,0,nan,
25510,False,44.3,B,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1144,2014,3,12,0,0,0,0,1,0,nan,
25511,False,21.7,L,False,0,0,0,1,0,1,0,0,0,1,0,0,0,1144,2014,3,12,0,0,0,0,1,0,nan,
25512,True,38.2,M,False,0,1,0,0,0,0,1,0,0,1,0,0,0,1144,2014,3,12,0,0,0,0,1,0,nan,
25515,False,24.7,A,False,1,0,0,0,0,0,1,0,0,0,0,1,2,551,2014,3,12,2,0,0,0,1,0,nan,
25517,False,23.4,N,False,0,0,0,1,1,0,0,0,0,1,0,0,0,1143,2014,3,13,0,0,0,0,1,0,nan,
2552,False,35.1,B,False,0,1,0,0,0,0,1,0,0,1,0,0,0,2234,2011,3,18,0,0,0,0,1,0,nan,
25520,False,40.5,O,False,0,0,0,1,0,0,1,1,0,0,0,0,0,81,2014,3,13,0,0,1,0,1,0,nan,
25521,False,30.3,B,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1143,2014,3,13,0,0,0,0,1,0,nan,
25522,False,28.5,B,False,1,0,0,0,0,0,1,0,0,1,0,0,0,1080,2014,3,13,0,0,0,0,1,0,nan,
25524,False,33.7,K,False,0,0,0,1,1,0,0,0,0,1,0,0,0,1143,2014,3,13,0,0,0,0,1,0,nan,
25527,False,36.7,L,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1129,2014,3,13,0,0,0,0,1,0,nan,
25528,True,28.3,L,False,1,0,0,0,0,1,0,1,0,0,0,0,0,461,2014,3,13,0,0,0,0,1,0,nan,
25529,False,47.3,K,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1134,2014,3,14,0,0,0,0,1,0,nan,
2553,False,46.2,A,False,0,1,0,0,0,1,0,0,0,1,0,0,0,2145,2011,3,18,0,0,0,0,1,0,nan,
25533,False,37.9,H,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1142,2014,3,14,0,0,0,0,1,0,nan,
25534,False,27.4,G,False,1,0,0,0,0,0,1,0,0,1,0,0,0,1105,2014,3,14,0,0,0,0,1,0,nan,
25535,False,31.3,C,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1142,2014,3,14,0,0,0,0,1,0,nan,
25538,False,36.7,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1110,2014,3,14,0,0,0,0,1,0,nan,
2554,False,35.8,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,2212,2011,3,18,0,0,0,0,1,0,nan,
25540,True,29.2,A,False,0,0,1,0,0,0,1,0,0,1,0,0,0,1142,2014,3,14,0,0,0,0,1,0,nan,
25542,False,54.5,O,False,0,0,1,0,0,1,0,0,0,1,0,0,0,1142,2014,3,14,0,0,0,0,1,0,nan,
25545,True,37.2,A,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1136,2014,3,14,0,0,0,0,1,0,nan,
25546,True,33.4,A,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1141,2014,3,14,0,0,0,0,1,0,nan,
25547,True,38.7,A,False,1,0,0,0,0,1,0,0,0,1,0,0,-5,347,2014,3,15,6,0,0,0,1,0,24179,
25548,False,36.1,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1128,2014,3,15,0,0,0,0,1,0,nan,
2555,False,43.4,A,False,0,1,0,0,0,1,0,0,0,1,0,0,0,2234,2011,3,18,0,0,0,0,1,0,nan,
25550,False,39.5,A,False,0,0,1,0,0,1,0,0,0,1,0,0,0,441,2014,3,15,0,2,0,0,1,0,nan,
25551,False,23.3,C,False,1,0,0,0,0,1,0,0,0,1,0,0,15,204,2014,3,15,0,0,1,0,1,0,nan,
25552,True,34.0,A,False,0,0,0,1,1,0,0,0,0,0,0,1,0,930,2014,3,15,0,0,0,0,1,0,nan,
25553,True,31.9,A,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1141,2014,3,15,0,0,0,0,1,0,nan,
25554,False,34.3,A,False,0,0,0,1,0,1,0,0,0,1,0,0,0,1141,2014,3,15,0,0,0,0,1,0,nan,
25555,False,38.9,B,False,1,0,0,0,1,0,0,0,0,1,0,0,0,244,2014,3,15,0,0,0,0,1,0,nan,
2556,False,25.0,S,False,0,1,0,0,1,0,0,0,0,1,0,0,0,2202,2011,3,18,0,0,0,0,1,0,nan,
25560,True,25.0,O,False,0,0,0,1,0,1,0,0,0,1,0,0,0,1119,2014,3,15,0,0,0,0,1,0,nan,
25561,True,24.3,B,False,0,1,0,0,0,1,0,0,0,0,0,1,16,1066,2014,3,15,1,0,0,0,1,0,nan,
25562,True,37.9,E,False,1,0,0,0,0,1,0,0,0,0,1,0,0,239,2014,3,15,0,0,0,0,2,0,"24173,16559",
25563,False,27.1,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1141,2014,3,15,0,0,0,0,1,0,nan,
25567,False,26.7,G,False,1,0,0,0,0,0,1,0,0,1,0,0,0,1140,2014,3,16,0,0,0,0,1,0,nan,
25568,False,41.5,A,False,1,0,0,0,1,0,0,0,0,0,0,1,0,1119,2014,3,16,0,0,0,0,1,0,nan,
25569,False,38.8,F,False,1,0,0,0,0,1,0,0,0,1,0,0,0,964,2014,3,16,0,0,0,0,1,0,nan,
25571,False,42.8,B,False,1,0,0,0,0,1,0,0,0,0,0,1,0,398,2014,3,16,0,289,1,0,1,0,nan,
25574,False,25.4,O,False,1,0,0,0,0,1,0,0,0,1,0,0,0,593,2014,3,16,0,27,1,0,1,0,nan,
25575,False,38.8,A,False,1,0,0,0,0,0,1,0,0,1,0,0,0,3,2014,3,16,0,490,0,0,1,0,20332,
25577,False,37.6,L,False,1,0,0,0,1,0,0,0,0,1,0,0,67,6,2014,3,16,10,3099,0,0,1,0,47081,
25578,True,27.4,A,False,1,0,0,0,1,0,0,1,0,0,0,0,15,1093,2014,3,16,0,0,0,0,1,0,nan,
2558,False,40.3,E,False,1,0,0,0,0,1,0,0,0,1,0,0,15,2233,2011,3,18,0,0,0,0,1,0,nan,
25580,False,31.1,B,False,1,0,0,0,0,0,1,0,0,0,0,1,0,1140,2014,3,16,0,0,0,0,1,0,nan,
25582,True,32.5,A,False,1,0,0,0,0,0,1,0,0,1,0,0,0,1139,2014,3,16,0,0,0,0,1,0,nan,
25584,True,39.9,L,False,1,0,0,0,0,0,1,0,0,1,0,0,0,821,2014,3,16,0,153,0,0,1,0,nan,
25586,False,33.8,O,False,1,0,0,0,1,0,0,0,0,0,0,1,0,981,2014,3,16,0,0,2,0,1,0,nan,
25588,False,28.6,A,False,1,0,0,0,0,1,0,0,0,0,1,0,20,1,2014,3,16,0,214,0,0,1,1,nan,
2559,False,32.1,A,False,0,1,0,0,0,1,0,0,0,1,0,0,0,2233,2011,3,18,0,0,0,0,1,0,nan,
25591,False,38.6,A,False,1,0,0,0,1,0,0,0,0,0,0,1,0,1139,2014,3,17,0,0,0,0,1,0,nan,
25593,False,59.5,C,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1111,2014,3,17,0,0,0,0,1,0,nan,
25594,False,54.9,B,False,0,0,0,1,0,0,1,0,0,1,0,0,0,826,2014,3,17,0,0,0,0,1,0,nan,
25595,False,27.6,J,False,0,0,1,0,0,1,0,0,0,0,0,1,40,1,2014,3,17,1,4473,0,0,5,2,"45264,45412,36903,37001,39423",
25598,False,29.3,A,False,1,0,0,0,0,0,1,0,0,1,0,0,0,1139,2014,3,17,0,0,0,0,1,0,nan,
25599,False,46.4,A,False,1,0,0,0,1,0,0,0,0,0,0,1,0,3,2014,3,17,0,62,0,0,1,0,nan,
2560,False,48.9,C,False,0,0,0,1,0,1,0,0,0,1,0,0,0,1580,2011,3,19,0,0,0,0,1,0,nan,
25603,False,37.9,E,False,1,0,0,0,0,1,0,0,0,1,0,0,0,312,2014,3,17,0,0,0,0,1,0,nan,
25606,False,34.0,N,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1139,2014,3,17,0,0,0,0,1,0,nan,
25607,True,29.9,D,False,1,0,0,0,0,1,0,1,0,0,0,0,0,1138,2014,3,17,0,0,0,0,1,0,nan,
25608,False,43.3,B,False,0,0,1,0,0,1,0,0,0,0,0,1,0,1132,2014,3,17,0,0,0,0,1,0,nan,
2561,False,45.3,A,False,0,0,0,1,0,0,1,0,0,1,0,0,0,2233,2011,3,19,0,0,0,0,1,0,nan,
25610,False,29.8,J,False,1,0,0,0,1,0,0,0,0,0,0,1,0,99,2014,3,17,0,155,1,0,2,0,"9278,24148",
25614,False,23.9,M,False,0,0,0,1,0,1,0,0,0,1,0,0,0,1138,2014,3,17,0,0,0,0,1,0,nan,
25616,False,38.9,B,False,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2014,3,18,0,339,0,0,1,0,42929,
25617,True,41.3,A,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1138,2014,3,18,0,0,0,0,1,0,nan,
25620,False,30.8,J,False,1,0,0,0,0,0,1,0,0,1,0,0,0,1138,2014,3,18,0,0,0,0,1,0,nan,
25622,True,32.8,B,False,0,0,1,0,0,1,0,0,0,1,0,0,0,1137,2014,3,18,0,0,0,0,1,0,nan,
25623,False,25.3,B,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1138,2014,3,18,0,0,0,0,1,0,nan,
25624,False,42.7,M,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1138,2014,3,18,0,0,0,0,1,0,nan,
25627,False,35.3,B,False,0,0,0,1,1,0,0,0,0,1,0,0,0,1138,2014,3,18,0,0,0,0,1,0,nan,
